id,cap_name,type,industry_tree_id,company_id,parentId,mpath,capability_lib_id,capability,tags,location,technologies,hierarchy_id
22989,Cutting,master,,,22988,6385.22989.,363,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22990,Foundries,master,,,22988,6385.22990.,470,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22991,Components,master,,,22988,6385.22991.,1438,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22992,Additive Manufacturing,master,,,22984,6385.22992.,108,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22993,Maintenance,master,,,22984,6385.22993.,571,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22994,Integration,master,,,22493,6385.22994.,525,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22995,Manufacturing Systems,master,,,22994,6385.22995.,578,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22996,Access to Order Commitments and Schedules,master,,,22994,6385.22996.,101,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22997,Visibility into Production Status,master,,,22994,6385.22997.,964,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22998,Packaging,master,,,6385,6385.22998.,652,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],28
22999,Product Engineering,master,,,6385,6385.22999.,739,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],27
23000,Quality Management,master,,,6385,6385.23000.,774,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],24
23001,Test,master,,,22612,6385.23001.,1010,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],17
23002,Monitor,master,,,22612,6385.23002.,607,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],18
23003,Maintenance,master,,,23000,6385.23003.,571,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23004,Predictive Monitoring,master,,,23003,6385.23004.,714,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23005,Monitoring,master,,,23000,6385.23005.,612,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
23006,Root Cause Analysis,master,,,22612,6385.23006.,843,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],15
23007,Remediation,master,,,22612,6385.23007.,810,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],16
23008,Product Release,master,,,6385,6385.23008.,747,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],26
23009,Waste Management,master,,,22982,6385.23009.,972,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
23010,Waste Disposal,master,,,23009,6385.23010.,970,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23011,Recycle,master,,,23009,6385.23011.,793,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23012,Logistics Planning,master,,,6385,6385.23012.,564,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],25
23013,Move/Deliver,master,,,22909,6385.23013.,617,9606,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
23014,Order Validation,master,,,23013,6385.23014.,644,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
23015,Inventory Reservation,master,,,23014,6385.23015.,1402,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23016,Scheduling,master,,,23014,6385.23016.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23017,Load Management,master,,,23013,6385.23017.,560,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
23018,Consolidate Orders,master,,,23017,6385.23018.,287,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23019,Build Loads,master,,,23017,6385.23019.,186,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23020,Pick/Pack/Ship,master,,,23017,6385.23020.,689,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23021,Transportation Management,master,,,23013,6385.23021.,951,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
23022,Carrier Selection,master,,,23021,6385.23022.,218,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23023,Planning,master,,,23021,6385.23023.,691,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23024,Routing,master,,,23021,6385.23024.,846,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23025,Loading and Shipping Documentation,master,,,23021,6385.23025.,1403,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23026,Shipment Tracking/Monitor,master,,,23021,6385.23026.,887,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23027,Deliver,master,,,23013,6385.23027.,28,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
23028,Drop-off & Verification,master,,,23027,6385.23028.,407,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23029,Invoice Management,master,,,23027,6385.23029.,539,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23030,Returns Management,master,,,23027,6385.23030.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23031,Documentation Management,master,,,23013,6385.23031.,403,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
23032,Import / Export Management,master,,,23031,6385.23032.,1404,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23033,Invoice Management,master,,,23031,6385.23033.,539,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23034,Security,master,,,6385,6385.23034.,866,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],10
23035,Banking/Insurance Services,master,,,6385,6385.23035.,163,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],11
23036,Store/Warehouse,master,,,6385,6385.23036.,913,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],54
23037,Inbound Plan & Management,master,,,23036,6385.23037.,502,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23038,Outbound Plan & Management,master,,,23036,6385.23038.,646,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23039,Inventory Management,master,,,23036,6385.23039.,531,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23040,Optimization,master,,,23039,6385.23040.,639,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23041,Augmented Reality,master,,,23040,6385.23041.,144,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23042,Gesture Recognition,master,,,23040,6385.23042.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23043,Numerical Control,master,,,23040,6385.23043.,625,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23044,Predictive Analytics,master,,,23040,6385.23044.,712,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23045,RFID,master,,,23040,6385.23045.,1439,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23046,Pallet Design (New Materials),master,,,23040,6385.23046.,654,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23047,Warehouse Operations,master,,,23036,6385.23047.,968,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23048,3rd Party Performance Tracking,master,,,23047,6385.23048.,100,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23049,Automated Retrieval Systems,master,,,23047,6385.23049.,146,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23050,Robotic Picking,master,,,23049,6385.23050.,840,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23051,Gesture Recognition,master,,,23049,6385.23051.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23052,Wireless Industrial Gloves,master,,,23049,6385.23052.,976,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23053,Inventory Tracking,master,,,23047,6385.23053.,533,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23054,Optimization,master,,,23047,6385.23054.,639,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23055,Pick/Pack/Ship,master,,,23047,6385.23055.,689,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23056,Security,master,,,23047,6385.23056.,866,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23057,Warehouse Transfers,master,,,23047,6385.23057.,969,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23058,Repairs,master,,,23036,6385.23058.,811,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23059,Returns Management,master,,,23036,6385.23059.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23060,Quality and Safety Management,master,,,23036,6385.23060.,772,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23061,Market & Sell,master,,,6385,6385.23061.,581,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],53
23062,Sales and Planning - Customer,master,,,23061,6385.23062.,852,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23063,Account Management,master,,,23061,6385.23063.,102,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23064,Partnership Management,master,,,23063,6385.23064.,660,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23065,Customer Management,master,,,23063,6385.23065.,349,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23066,Order Management,master,,,23061,6385.23066.,643,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23067,Aftermarket Sales,master,,,23061,6385.23067.,116,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23068,Campaigns & Awareness,master,,,23061,6385.23068.,202,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23069,Reporting,master,,,23061,6385.23069.,814,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23070,Returns Management,master,,,6385,6385.23070.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],9
23071,Defective Products,master,,,22914,6385.23071.,377,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
23072,MRO Products,master,,,22914,6385.23072.,1405,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
23073,Excess Products,master,,,22914,6385.23073.,440,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
23074,Service,master,,,6385,6385.23074.,874,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],19
23075,Reverse Logistics,master,,,22914,6385.23075.,827,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23076,Customer Service,master,,,23074,6385.23076.,360,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23077,Omnichannel,master,,,23076,6385.23077.,628,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23078,Conversational AI/Chatbots,master,,,23076,6385.23078.,303,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23079,Spare Parts Inventory Management,master,,,23074,6385.23079.,902,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23080,Critical Materials,master,,,22942,6385.23080.,1289,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
23081,Conflict Minerals,master,,,23080,6385.23081.,1406,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
23082,Conflict Metals,master,,,23080,6385.23082.,1407,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
23083,Hoses,master,,,23080,6385.23083.,1408,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
23084,Industrial Coatings,master,,,23080,6385.23084.,1409,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
23085,Precision Components,master,,,23080,6385.23085.,1410,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
23086,O-Rings,master,,,23085,6385.23086.,1440,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23087,Pistons,master,,,23085,6385.23087.,1441,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23088,Investment Castings,master,,,23085,6385.23088.,1442,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23089,Gaskets,master,,,23085,6385.23089.,1443,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23090,High-Tech Components,master,,,23080,6385.23090.,1411,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
23091,PCBs,master,,,23090,6385.23091.,1444,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23092,Controllers,master,,,23090,6385.23092.,1445,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23093,"Resistors, Transistors, Capacitators, LEDs",master,,,23090,6385.23093.,1446,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23094,Batteries,master,,,23090,6385.23094.,1447,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
23095,Electronics,master,,,23090,6385.23095.,1448,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
